sim_time_s,wall_time,truck_id,x_m,y_m,speed_kmh,accel_ms2,cargo_kg,op_state,current_node,target_node,fuel_L_step,co2_kg_step
58.335,2026-07-08T12:51:13.615,1,602.5,127.366,25.492,0.548,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000893,0.002393
58.335,2026-07-08T12:51:13.615,2,602.5,76.976,25.01,0.8094,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.00095,0.002546
58.335,2026-07-08T12:51:13.615,3,600.135,204.778,7.132,-0.1651,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000719,0.001927
59.344,2026-07-08T12:51:14.598,1,602.5,120.178,25.27,-0.461,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000615,0.001648
59.344,2026-07-08T12:51:14.598,2,602.5,69.762,25.738,-0.1996,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000615,0.001648
59.344,2026-07-08T12:51:14.598,3,600.852,203.16,6.099,0.047,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000627,0.00168
60.522,2026-07-08T12:51:15.752,1,602.5,112.319,23.259,-0.3613,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000657,0.001761
60.522,2026-07-08T12:51:15.752,2,602.5,61.742,23.665,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000657,0.001761
60.522,2026-07-08T12:51:15.752,3,601.816,201.187,7.459,0.675,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000712,0.001908
61.555,2026-07-08T12:51:16.764,1,602.5,105.666,23.524,0.4316,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000875,0.002345
61.555,2026-07-08T12:51:16.764,2,602.5,55.179,22.758,0.1287,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000805,0.002157
61.555,2026-07-08T12:51:16.764,3,602.373,198.71,9.303,0.084,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00076,0.002037
62.614,2026-07-08T12:51:17.775,1,602.5,98.579,24.69,0.5803,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000577,0.001546
62.614,2026-07-08T12:51:17.775,2,602.5,48.119,25.103,0.5757,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000578,0.001549
62.614,2026-07-08T12:51:17.775,3,602.548,195.617,11.903,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000547,0.001466
63.68,2026-07-08T12:51:18.822,1,602.5,90.838,26.829,0.2163,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000662,0.001774
63.68,2026-07-08T12:51:18.822,2,602.5,40.379,26.594,0.0711,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000632,0.001694
