sim_time_s,wall_time,event_type,truck_id,node,cargo_kg,coal_remaining_kg,extra,run_id,session_key
5643.792,2026-05-23T13:49:17.315,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5664,4,20260523_134009
5649.677,2026-05-23T13:49:18.484,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=8.6268|session_co2_kg=23.119769,4,20260523_134009
5803.627,2026-05-23T13:49:49.289,ARRIVE_LOAD_ZONE,3,load_zone_29,0.0,7000.0,,4,20260523_134009
5807.152,2026-05-23T13:49:49.967,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5673,4,20260523_134009
5812.987,2026-05-23T13:49:51.143,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=9.1489|session_co2_kg=24.519073,4,20260523_134009
5840.767,2026-05-23T13:49:56.714,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
5844.517,2026-05-23T13:49:57.449,UNLOAD_COMPLETE,2,load_zone_25,0.0,7000.0,trip_id=8|trip_duration_s=379.24|trip_fuel_L=1.2167|trip_co2_kg=3.260687,4,20260523_134009
5850.957,2026-05-23T13:49:58.742,DEPART_DUMP_ZONE,2,load_zone_25,0.0,7000.0,session_fuel_L=9.2785|session_co2_kg=24.866452,4,20260523_134009
5982.382,2026-05-23T13:50:25.010,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
5986.037,2026-05-23T13:50:25.773,UNLOAD_COMPLETE,3,load_zone_29,0.0,6000.0,trip_id=9|trip_duration_s=358.33|trip_fuel_L=1.1478|trip_co2_kg=3.076117,4,20260523_134009
5992.287,2026-05-23T13:50:26.981,DEPART_DUMP_ZONE,3,load_zone_29,0.0,6000.0,session_fuel_L=9.7305|session_co2_kg=26.077685,4,20260523_134009
6030.367,2026-05-23T13:50:34.636,ARRIVE_LOAD_ZONE,2,load_zone_25,0.0,7000.0,,4,20260523_134009
6033.947,2026-05-23T13:50:35.346,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5998,4,20260523_134009
6039.587,2026-05-23T13:50:36.446,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=9.876|session_co2_kg=26.467845,4,20260523_134009
6139.967,2026-05-23T13:50:56.517,ARRIVE_LOAD_ZONE,3,load_zone_29,0.0,6000.0,,4,20260523_134009
6143.447,2026-05-23T13:50:57.213,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5006,4,20260523_134009
6149.422,2026-05-23T13:50:58.427,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=10.2304|session_co2_kg=27.417409,4,20260523_134009
6229.987,2026-05-23T13:51:14.549,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
6233.397,2026-05-23T13:51:15.223,UNLOAD_COMPLETE,2,load_zone_25,0.0,6000.0,trip_id=9|trip_duration_s=388.88|trip_fuel_L=1.2455|trip_co2_kg=3.338003,4,20260523_134009
6239.637,2026-05-23T13:51:16.451,DEPART_DUMP_ZONE,2,load_zone_25,0.0,6000.0,session_fuel_L=10.5234|session_co2_kg=28.202827,4,20260523_134009
6326.122,2026-05-23T13:51:33.740,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
6329.377,2026-05-23T13:51:34.420,UNLOAD_COMPLETE,3,load_zone_29,0.0,5000.0,trip_id=10|trip_duration_s=343.34|trip_fuel_L=1.101|trip_co2_kg=2.950579,4,20260523_134009
6335.882,2026-05-23T13:51:35.721,DEPART_DUMP_ZONE,3,load_zone_29,0.0,5000.0,session_fuel_L=10.8322|session_co2_kg=29.030337,4,20260523_134009
6426.872,2026-05-23T13:51:53.921,ARRIVE_LOAD_ZONE,2,load_zone_25,0.0,6000.0,,4,20260523_134009
6430.432,2026-05-23T13:51:54.620,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.6219,4,20260523_134009
6436.532,2026-05-23T13:51:55.851,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=11.1451|session_co2_kg=29.868874,4,20260523_134009
6477.142,2026-05-23T13:52:03.960,ARRIVE_LOAD_ZONE,3,load_zone_29,0.0,5000.0,,4,20260523_134009
6480.557,2026-05-23T13:52:04.645,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4819,4,20260523_134009
6486.922,2026-05-23T13:52:05.921,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=11.3138|session_co2_kg=30.321072,4,20260523_134009
6629.087,2026-05-23T13:52:34.384,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
6632.547,2026-05-23T13:52:35.068,UNLOAD_COMPLETE,2,load_zone_25,0.0,5000.0,trip_id=10|trip_duration_s=399.15|trip_fuel_L=1.2768|trip_co2_kg=3.421775,4,20260523_134009
6638.752,2026-05-23T13:52:36.298,DEPART_DUMP_ZONE,2,load_zone_25,0.0,5000.0,session_fuel_L=11.8001|session_co2_kg=31.624321,4,20260523_134009
6659.977,2026-05-23T13:52:40.501,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
6663.227,2026-05-23T13:52:41.165,UNLOAD_COMPLETE,3,load_zone_29,0.0,4000.0,trip_id=11|trip_duration_s=333.85|trip_fuel_L=1.0749|trip_co2_kg=2.880658,4,20260523_134009
6664.277,2026-05-23T13:52:41.365,DEPART_DUMP_ZONE,3,load_zone_29,0.0,4000.0,session_fuel_L=11.8904|session_co2_kg=31.866413,4,20260523_134009
6813.852,2026-05-23T13:53:11.295,ARRIVE_LOAD_ZONE,3,load_zone_29,0.0,4000.0,,4,20260523_134009
6817.267,2026-05-23T13:53:11.965,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4906,4,20260523_134009
6823.262,2026-05-23T13:53:13.171,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=12.3963|session_co2_kg=33.222065,4,20260523_134009
6989.117,2026-05-23T13:53:46.370,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
6992.642,2026-05-23T13:53:47.056,UNLOAD_COMPLETE,3,load_zone_29,0.0,3000.0,trip_id=12|trip_duration_s=329.42|trip_fuel_L=1.0593|trip_co2_kg=2.839027,4,20260523_134009
6998.727,2026-05-23T13:53:48.270,DEPART_DUMP_ZONE,3,load_zone_29,0.0,3000.0,session_fuel_L=12.9651|session_co2_kg=34.746588,4,20260523_134009
7137.472,2026-05-23T13:54:16.025,ARRIVE_LOAD_ZONE,3,load_zone_29,0.0,3000.0,,4,20260523_134009
7140.657,2026-05-23T13:54:16.653,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4707,4,20260523_134009
7146.987,2026-05-23T13:54:17.912,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=13.4368|session_co2_kg=36.010686,4,20260523_134009
7306.512,2026-05-23T13:54:49.820,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
7309.892,2026-05-23T13:54:50.491,UNLOAD_COMPLETE,3,load_zone_29,0.0,2000.0,trip_id=13|trip_duration_s=317.25|trip_fuel_L=1.0202|trip_co2_kg=2.734149,4,20260523_134009
7316.112,2026-05-23T13:54:51.754,DEPART_DUMP_ZONE,3,load_zone_29,0.0,2000.0,session_fuel_L=13.9857|session_co2_kg=37.481848,4,20260523_134009
7450.067,2026-05-23T13:55:18.544,ARRIVE_LOAD_ZONE,3,load_zone_29,0.0,2000.0,,4,20260523_134009
7453.252,2026-05-23T13:55:19.170,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4573,4,20260523_134009
7459.227,2026-05-23T13:55:20.366,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=14.4425|session_co2_kg=38.705986,4,20260523_134009
7622.762,2026-05-23T13:55:53.081,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
7626.072,2026-05-23T13:55:53.744,UNLOAD_COMPLETE,3,load_zone_29,0.0,1000.0,trip_id=14|trip_duration_s=316.18|trip_fuel_L=1.0194|trip_co2_kg=2.732018,4,20260523_134009
7632.347,2026-05-23T13:55:54.992,DEPART_DUMP_ZONE,3,load_zone_29,0.0,1000.0,session_fuel_L=15.0053|session_co2_kg=40.214316,4,20260523_134009
7774.342,2026-05-23T13:56:23.394,ARRIVE_LOAD_ZONE,3,load_zone_29,0.0,1000.0,,4,20260523_134009
7777.637,2026-05-23T13:56:24.053,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4828,4,20260523_134009
7783.592,2026-05-23T13:56:25.235,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=15.4873|session_co2_kg=41.506051,4,20260523_134009
7945.997,2026-05-23T13:56:57.720,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
7949.357,2026-05-23T13:56:58.379,UNLOAD_COMPLETE,3,load_zone_24,0.0,10000.0,trip_id=15|trip_duration_s=323.29|trip_fuel_L=1.0401|trip_co2_kg=2.787484,4,20260523_134009
7955.617,2026-05-23T13:56:59.644,DEPART_DUMP_ZONE,3,load_zone_24,0.0,10000.0,session_fuel_L=16.0454|session_co2_kg=43.001677,4,20260523_134009
8120.352,2026-05-23T13:57:32.603,ARRIVE_LOAD_ZONE,2,load_zone_25,0.0,5000.0,,4,20260523_134009
8123.577,2026-05-23T13:57:33.244,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=4.5048,4,20260523_134009
8129.377,2026-05-23T13:57:34.402,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=16.3038|session_co2_kg=43.694231,4,20260523_134009
8318.177,2026-05-23T13:58:12.165,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
8321.727,2026-05-23T13:58:12.901,UNLOAD_COMPLETE,2,load_zone_25,0.0,4000.0,trip_id=11|trip_duration_s=1689.18|trip_fuel_L=5.1458|trip_co2_kg=13.790703,4,20260523_134009
8327.857,2026-05-23T13:58:14.091,DEPART_DUMP_ZONE,2,load_zone_25,0.0,4000.0,session_fuel_L=16.9457|session_co2_kg=45.414407,4,20260523_134009
8499.702,2026-05-23T13:58:48.453,ARRIVE_LOAD_ZONE,2,load_zone_25,0.0,4000.0,,4,20260523_134009
8503.062,2026-05-23T13:58:49.124,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5757,4,20260523_134009
8509.222,2026-05-23T13:58:50.385,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=17.5216|session_co2_kg=46.958038,4,20260523_134009
8693.452,2026-05-23T13:59:27.218,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
8696.817,2026-05-23T13:59:27.865,UNLOAD_COMPLETE,2,load_zone_25,0.0,3000.0,trip_id=12|trip_duration_s=375.09|trip_fuel_L=1.2042|trip_co2_kg=3.227395,4,20260523_134009
8703.047,2026-05-23T13:59:29.133,DEPART_DUMP_ZONE,2,load_zone_25,0.0,3000.0,session_fuel_L=18.1502|session_co2_kg=48.642615,4,20260523_134009
8834.757,2026-05-23T13:59:55.482,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,10000.0,,4,20260523_134009
8838.157,2026-05-23T13:59:56.168,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=2.6931,4,20260523_134009
8843.617,2026-05-23T13:59:57.238,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=18.7362|session_co2_kg=50.213037,4,20260523_134009
8999.892,2026-05-23T14:00:28.532,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
9003.337,2026-05-23T14:00:29.204,UNLOAD_COMPLETE,3,load_zone_24,0.0,9000.0,trip_id=16|trip_duration_s=1053.98|trip_fuel_L=3.2276|trip_co2_kg=8.650003,4,20260523_134009
9009.447,2026-05-23T14:00:30.407,DEPART_DUMP_ZONE,3,load_zone_24,0.0,9000.0,session_fuel_L=19.2725|session_co2_kg=51.650452,4,20260523_134009
9143.107,2026-05-23T14:00:57.166,ARRIVE_LOAD_ZONE,2,load_zone_25,0.0,3000.0,,4,20260523_134009
9146.722,2026-05-23T14:00:57.882,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=1.3815,4,20260523_134009
9149.142,2026-05-23T14:00:58.339,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,9000.0,,4,20260523_134009
9152.412,2026-05-23T14:00:59.015,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=19.5302|session_co2_kg=52.340974,4,20260523_134009
9152.412,2026-05-23T14:00:59.015,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4732,4,20260523_134009
9158.307,2026-05-23T14:01:00.198,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=19.7453|session_co2_kg=52.917359,4,20260523_134009
9318.987,2026-05-23T14:01:32.354,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
9322.492,2026-05-23T14:01:33.030,UNLOAD_COMPLETE,3,load_zone_24,0.0,8000.0,trip_id=17|trip_duration_s=319.15|trip_fuel_L=1.0247|trip_co2_kg=2.746119,4,20260523_134009
9328.987,2026-05-23T14:01:34.342,DEPART_DUMP_ZONE,3,load_zone_24,0.0,8000.0,session_fuel_L=20.2984|session_co2_kg=54.399699,4,20260523_134009
9364.407,2026-05-23T14:01:41.436,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
9367.902,2026-05-23T14:01:42.119,UNLOAD_COMPLETE,2,load_zone_25,0.0,2000.0,trip_id=13|trip_duration_s=671.09|trip_fuel_L=2.0957|trip_co2_kg=5.616587,4,20260523_134009
9374.067,2026-05-23T14:01:43.341,DEPART_DUMP_ZONE,2,load_zone_25,0.0,2000.0,session_fuel_L=20.2458|session_co2_kg=54.258665,4,20260523_134009
9481.327,2026-05-23T14:02:04.797,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,8000.0,,4,20260523_134009
9484.877,2026-05-23T14:02:05.494,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5134,4,20260523_134009
9490.977,2026-05-23T14:02:06.713,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=20.8107|session_co2_kg=55.772859,4,20260523_134009
9558.687,2026-05-23T14:02:20.277,ARRIVE_LOAD_ZONE,2,load_zone_25,0.0,2000.0,,4,20260523_134009
9562.072,2026-05-23T14:02:20.956,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.615,4,20260523_134009
9568.007,2026-05-23T14:02:22.124,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=20.8603|session_co2_kg=55.905539,4,20260523_134009
9645.837,2026-05-23T14:02:37.712,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
9649.417,2026-05-23T14:02:38.405,UNLOAD_COMPLETE,3,load_zone_24,0.0,7000.0,trip_id=18|trip_duration_s=326.92|trip_fuel_L=1.0486|trip_co2_kg=2.810148,4,20260523_134009
9655.732,2026-05-23T14:02:39.680,DEPART_DUMP_ZONE,3,load_zone_24,0.0,7000.0,session_fuel_L=21.3464|session_co2_kg=57.208386,4,20260523_134009
9756.432,2026-05-23T14:02:59.829,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
9759.972,2026-05-23T14:03:00.532,UNLOAD_COMPLETE,2,load_zone_25,0.0,1000.0,trip_id=14|trip_duration_s=392.07|trip_fuel_L=1.2554|trip_co2_kg=3.364374,4,20260523_134009
9766.452,2026-05-23T14:03:01.816,DEPART_DUMP_ZONE,2,load_zone_25,0.0,1000.0,session_fuel_L=21.5021|session_co2_kg=57.625604,4,20260523_134009
9797.362,2026-05-23T14:03:08.034,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,7000.0,,4,20260523_134009
9800.767,2026-05-23T14:03:08.692,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.48,4,20260523_134009
9806.112,2026-05-23T14:03:09.761,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=21.8236|session_co2_kg=58.487369,4,20260523_134009
9939.157,2026-05-23T14:03:36.402,ARRIVE_LOAD_ZONE,2,load_zone_25,0.0,1000.0,,4,20260523_134009
9942.587,2026-05-23T14:03:37.038,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5781,4,20260523_134009
9948.267,2026-05-23T14:03:38.227,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=22.0779|session_co2_kg=59.168736,4,20260523_134009
9964.632,2026-05-23T14:03:41.459,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
9968.157,2026-05-23T14:03:42.167,UNLOAD_COMPLETE,3,load_zone_24,0.0,6000.0,trip_id=19|trip_duration_s=318.74|trip_fuel_L=1.0222|trip_co2_kg=2.739409,4,20260523_134009
9974.627,2026-05-23T14:03:43.471,DEPART_DUMP_ZONE,3,load_zone_24,0.0,6000.0,session_fuel_L=22.369|session_co2_kg=59.949056,4,20260523_134009
10108.767,2026-05-23T14:04:10.323,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,6000.0,,4,20260523_134009
10112.327,2026-05-23T14:04:11.004,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4583,4,20260523_134009
10118.382,2026-05-23T14:04:12.215,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=22.8263|session_co2_kg=61.174535,4,20260523_134009
10137.082,2026-05-23T14:04:15.964,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
10140.417,2026-05-23T14:04:16.632,UNLOAD_COMPLETE,2,load_zone_24,0.0,5000.0,trip_id=15|trip_duration_s=380.45|trip_fuel_L=1.2187|trip_co2_kg=3.266142,4,20260523_134009
10146.777,2026-05-23T14:04:17.894,DEPART_DUMP_ZONE,2,load_zone_24,0.0,5000.0,session_fuel_L=22.7204|session_co2_kg=60.890763,4,20260523_134009
10275.992,2026-05-23T14:04:43.722,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
10279.327,2026-05-23T14:04:44.372,ARRIVE_LOAD_ZONE,2,load_zone_24,0.0,5000.0,,4,20260523_134009
10279.327,2026-05-23T14:04:44.372,UNLOAD_COMPLETE,3,load_zone_24,0.0,5000.0,trip_id=20|trip_duration_s=311.17|trip_fuel_L=0.9991|trip_co2_kg=2.677463,4,20260523_134009
10282.587,2026-05-23T14:04:45.014,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4524,4,20260523_134009
10285.442,2026-05-23T14:04:45.587,DEPART_DUMP_ZONE,3,load_zone_24,0.0,4000.0,session_fuel_L=23.367|session_co2_kg=62.623646,4,20260523_134009
10288.287,2026-05-23T14:04:46.171,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=23.171|session_co2_kg=62.098353,4,20260523_134009
10427.802,2026-05-23T14:05:14.117,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,4000.0,,4,20260523_134009
10431.317,2026-05-23T14:05:14.804,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4817,4,20260523_134009
10437.402,2026-05-23T14:05:16.023,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=23.8488|session_co2_kg=63.914834,4,20260523_134009
10444.287,2026-05-23T14:05:17.383,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
10447.787,2026-05-23T14:05:18.089,UNLOAD_COMPLETE,2,load_zone_24,0.0,3000.0,trip_id=16|trip_duration_s=307.37|trip_fuel_L=0.9877|trip_co2_kg=2.647049,4,20260523_134009
10454.162,2026-05-23T14:05:19.392,DEPART_DUMP_ZONE,2,load_zone_24,0.0,3000.0,session_fuel_L=23.7082|session_co2_kg=63.53794,4,20260523_134009
10595.562,2026-05-23T14:05:47.642,ARRIVE_LOAD_ZONE,2,load_zone_24,0.0,3000.0,,4,20260523_134009
10595.847,2026-05-23T14:05:47.679,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
10599.097,2026-05-23T14:05:48.376,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4795,4,20260523_134009
10599.517,2026-05-23T14:05:48.426,UNLOAD_COMPLETE,3,load_zone_24,0.0,2000.0,trip_id=21|trip_duration_s=320.19|trip_fuel_L=1.0265|trip_co2_kg=2.750971,4,20260523_134009
10604.802,2026-05-23T14:05:49.492,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=24.1859|session_co2_kg=64.81812,4,20260523_134009
10605.602,2026-05-23T14:05:49.645,DEPART_DUMP_ZONE,3,load_zone_24,0.0,2000.0,session_fuel_L=24.3934|session_co2_kg=65.374367,4,20260523_134009
10747.927,2026-05-23T14:06:18.113,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,2000.0,,4,20260523_134009
10751.432,2026-05-23T14:06:18.824,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4811,4,20260523_134009
10757.242,2026-05-23T14:06:19.978,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=24.8739|session_co2_kg=66.661969,4,20260523_134009
10764.917,2026-05-23T14:06:21.555,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
10768.657,2026-05-23T14:06:22.290,UNLOAD_COMPLETE,2,load_zone_24,0.0,1000.0,trip_id=17|trip_duration_s=320.87|trip_fuel_L=1.0283|trip_co2_kg=2.755833,4,20260523_134009
10774.932,2026-05-23T14:06:23.520,DEPART_DUMP_ZONE,2,load_zone_24,0.0,1000.0,session_fuel_L=24.7362|session_co2_kg=66.292956,4,20260523_134009
10916.992,2026-05-23T14:06:51.950,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
10920.562,2026-05-23T14:06:52.668,UNLOAD_COMPLETE,3,load_zone_24,0.0,1000.0,trip_id=22|trip_duration_s=321.05|trip_fuel_L=1.0294|trip_co2_kg=2.758671,4,20260523_134009
10926.157,2026-05-23T14:06:53.759,ARRIVE_LOAD_ZONE,2,load_zone_24,0.0,1000.0,,4,20260523_134009
10926.707,2026-05-23T14:06:53.866,DEPART_DUMP_ZONE,3,load_zone_24,0.0,1000.0,session_fuel_L=25.4229|session_co2_kg=68.133532,4,20260523_134009
10929.437,2026-05-23T14:06:54.414,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5084,4,20260523_134009
10934.772,2026-05-23T14:06:55.492,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=25.2419|session_co2_kg=67.648198,4,20260523_134009
11074.362,2026-05-23T14:07:23.410,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,0.0,,4,20260523_134009
11077.617,2026-05-23T14:07:24.056,LOAD_COMPLETE,3,load_zone_27,0.0,10000.0,trip_fuel_so_far_L=0.4971,4,20260523_134009
11083.482,2026-05-23T14:07:25.219,DEPART_LOAD_ZONE,3,load_zone_27,0.0,10000.0,session_fuel_L=25.9192|session_co2_kg=69.463546,4,20260523_134009
11091.432,2026-05-23T14:07:26.826,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
11094.932,2026-05-23T14:07:27.524,UNLOAD_COMPLETE,2,load_zone_27,0.0,10000.0,trip_id=18|trip_duration_s=326.28|trip_fuel_L=1.0454|trip_co2_kg=2.801764,4,20260523_134009
11101.187,2026-05-23T14:07:28.781,DEPART_DUMP_ZONE,2,load_zone_27,0.0,10000.0,session_fuel_L=25.7815|session_co2_kg=69.094545,4,20260523_134009
11244.637,2026-05-23T14:07:57.457,ARRIVE_LOAD_ZONE,2,load_zone_27,0.0,10000.0,,4,20260523_134009
11247.817,2026-05-23T14:07:58.073,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4865,4,20260523_134009
11254.037,2026-05-23T14:07:59.351,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=26.2682|session_co2_kg=70.398702,4,20260523_134009
11415.922,2026-05-23T14:08:31.714,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
11419.312,2026-05-23T14:08:32.370,UNLOAD_COMPLETE,2,load_zone_27,0.0,9000.0,trip_id=19|trip_duration_s=324.38|trip_fuel_L=1.0438|trip_co2_kg=2.797434,4,20260523_134009
11425.677,2026-05-23T14:08:33.678,DEPART_DUMP_ZONE,2,load_zone_27,0.0,9000.0,session_fuel_L=26.8257|session_co2_kg=71.89289,4,20260523_134009
11556.792,2026-05-23T14:08:59.876,ARRIVE_LOAD_ZONE,2,load_zone_27,0.0,9000.0,,4,20260523_134009
11560.132,2026-05-23T14:09:00.549,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4504,4,20260523_134009
11566.287,2026-05-23T14:09:01.776,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=27.2756|session_co2_kg=73.098744,4,20260523_134009
11730.452,2026-05-23T14:09:34.611,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
11734.037,2026-05-23T14:09:35.333,UNLOAD_COMPLETE,2,load_zone_27,0.0,8000.0,trip_id=20|trip_duration_s=314.72|trip_fuel_L=1.0153|trip_co2_kg=2.721135,4,20260523_134009
11740.027,2026-05-23T14:09:36.522,DEPART_DUMP_ZONE,2,load_zone_27,0.0,8000.0,session_fuel_L=27.8399|session_co2_kg=74.610985,4,20260523_134009
11905.067,2026-05-23T14:10:09.526,ARRIVE_LOAD_ZONE,2,load_zone_27,0.0,8000.0,,4,20260523_134009
11908.397,2026-05-23T14:10:10.187,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5514,4,20260523_134009
11914.217,2026-05-23T14:10:11.360,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=28.3909|session_co2_kg=76.087712,4,20260523_134009
62787.602,2026-07-02T11:45:06.421,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,10000.0,,6,20260702_114111
